ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date,capture_date
TDG,1260221,TransDigm Group Inc,3728,100008,NYSE,15/03/2006,31/12/9998,30/09/2015
TDOC,1477449,Teladoc Inc,8011,106011,NYSE,01/07/2015,31/12/9998,30/09/2015
TDS,1051512,Telephone Data Systems Inc,4813,108001,NYSE,18/09/1991,31/12/9998,30/09/2015
TDW,98222,Tidewater Inc,4400,107004,NYSE,30/12/1987,31/12/9998,30/09/2015
TDY,1094285,Teledyne Technologies Inc,3812,100008,NYSE,23/11/1999,31/12/9998,30/09/2015
TECD,790703,Tech Data Corp,5045,101001,NASDAQ,26/03/1990,30/06/2020,30/09/2020
TECH,842023,BioTechne Corp,2836,106002,NASDAQ,09/12/1992,31/12/9998,30/09/2015
TEL,1385157,TE Connectivity Ltd,5065,101001,NYSE,14/06/2007,31/12/9998,30/09/2015
TELL,61398,Magellan Petroleum Corp,1311,107002,NASDAQ,18/08/1995,31/12/9998,30/09/2015
TEN,1024725,Tenneco Inc,3714,103005,NYSE,04/01/1982,31/12/9998,30/09/2015
TEP,1569134,Tallgrass Energy Partners LP,4922,107003,NYSE,14/05/2013,02/07/2018,30/09/2018
TER,97210,Teradyne Inc,3825,101001,NASDAQ,11/03/1987,31/12/9998,30/09/2015
TERP,1599947,TerraForm Power Inc,4911,105001,NASDAQ,18/07/2014,31/12/9998,30/09/2015
TERP,1599947,"TerraForm Power, Inc.",4911,105002,NASDAQ,18/07/2014,31/07/2020,30/09/2020
TESO,1022705,Tesco Corporation USA,3533,107004,NASDAQ,02/12/1996,15/12/2017,30/09/2018
TESS,927355,Tessco Technologies Inc,5065,101005,NASDAQ,29/09/1994,31/12/9998,30/09/2015
TEVA,818686,Teva Pharmaceutical Industries Ltd ADR,2834,106005,NYSE,26/03/1990,31/12/9998,30/09/2015
TEX,97216,Terex Corp,3537,999999,NYSE,26/03/1990,31/12/9998,30/09/2015
TFC,92230,Truist Financial Corp,6021,104002,NYSE,07/12/2019,31/12/9998,30/09/2020
TFCF,1308161,"TWENTY-FIRST CENTURY FOX, INC.",4841,103001,NASDAQ,30/12/1987,20/03/2019,30/09/2019
TFG,886982,GOLDMAN SACHS GROUP INC,6211,999999,NYSE,04/01/2016,11/10/2016,30/09/2017
TFSL,1381668,TFS Financial Corp,6035,104002,NASDAQ,23/04/2007,31/12/9998,30/09/2015
TFX,96943,Teleflex Inc,3841,106004,NYSE,18/02/1988,31/12/9998,30/09/2015
TGE,1633651,TGC Industries Inc,4922,107003,NYSE,22/09/1994,09/01/2019,30/09/2019
TGI,1021162,Triumph Group Inc,3720,100008,NYSE,25/10/1996,31/12/9998,30/09/2015
TGNA,39899,TEGNA Inc,4833,103001,NYSE,01/07/1985,31/12/9998,30/09/2015
TGT,27419,Target Corp,5331,102001,NYSE,06/04/1983,31/12/9998,30/09/2015
TGTX,1001316,TG Therapeutics Inc,2834,106002,NASDAQ,28/12/2006,31/12/9998,30/09/2015
THC,70318,Tenet Healthcare Corp,8062,106011,NYSE,04/01/1982,31/12/9998,30/09/2015
THG,944695,Hanover Insurance Group Inc,6331,104006,NYSE,11/10/1995,31/12/9998,30/09/2015
THGA,944695,"HANOVER INSURANCE GROUP, INC.",6331,999999,NYSE,01/04/2013,22/09/2020,30/09/2020
THO,730263,Thor Industries Inc,3716,103005,NYSE,30/12/1987,31/12/9998,30/09/2015
THR,1489096,Thermon Group Holdings Inc,3620,100008,NYSE,05/05/2011,31/12/9998,30/09/2015
THRM,903129,Gentherm Inc,3714,103005,NASDAQ,10/06/1993,31/12/9998,30/09/2015
THS,1320695,TreeHouse Foods Inc,2030,102002,NYSE,28/06/2005,31/12/9998,30/09/2015
TIER,1176373,TIER REIT Inc,6798,109001,NYSE,07/07/2015,14/06/2019,30/09/2019
TIF,98246,Tiffany & Company,5944,103002,NYSE,30/12/1987,31/12/9998,30/09/2015
TIF,98246,TIFFANY & CO,5944,103002,NYSE,30/12/1987,08/01/2021,30/09/2021
TILE,715787,Interface Inc,2273,103004,NASDAQ,26/03/1990,31/12/9998,30/09/2015
TIME,1591517,Time Inc,2721,103026,NYSE,21/05/2014,31/01/2018,30/09/2018
TIS,1324189,Orchids Paper Products Company,2621,102002,NYSE,15/07/2005,01/04/2019,30/09/2019
TITN,1409171,Titan Machinery Inc,5990,100005,NASDAQ,13/12/2007,31/12/9998,30/09/2015
TIVO,1675820,TiVo Inc,6794,101003,NASDAQ,13/03/1997,01/06/2020,30/09/2020
TJX,109198,TJX Companies Inc,5651,103002,NYSE,05/01/1988,31/12/9998,30/09/2015
TKR,98362,TIMKEN CO,9999,100001,NYSE,01/07/1985,31/12/9998,30/09/2015
TLND,1668105,Talend SA,7372,101003,NASDAQ,29/07/2016,31/12/9998,30/09/2016
TLRA,1375796,Telaria Inc,7311,101003,NYSE,27/06/2013,31/03/2020,30/09/2020
TLRD,884217,NVS,5600,103002,NVS,01/01/1900,01/01/1900,30/09/2015
TLRY,1731348,Tilray Inc,2833,106005,NASDAQ,19/07/2018,31/12/9998,30/09/2018
TLYS,1524025,Tillys Inc,5600,103002,NYSE,04/05/2012,31/12/9998,30/09/2015
TMED,9000120,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
TMHC,1562476,Taylor Morrison Home Corp,1531,999999,NYSE,10/04/2013,31/12/9998,30/09/2015
TMO,97745,Thermo Fisher Scientific Inc,3829,106001,NYSE,01/09/1987,31/12/9998,30/09/2015
TMP,1005817,Tompkins Financial Corp,6022,104002,NYSE MKT,28/03/1990,31/12/9998,30/09/2015
TMST,1598428,TimkenSteel Corp,3312,110007,NYSE,19/06/2014,31/12/9998,30/09/2015
TMUS,1283699,TMobile US Inc,4812,108001,NASDAQ,19/04/2007,31/12/9998,30/09/2015
TMX,1428875,TERMINIX GLOBAL HOLDINGS INC,8741,100002,NYSE,26/06/2014,31/12/9998,30/09/2015
TNC,97134,Tennant Company,3580,999999,NYSE,03/03/1992,31/12/9998,30/09/2015
TNDM,1438133,Tandem Diabetes Care Inc,3841,106004,NASDAQ,14/11/2013,31/12/9998,30/09/2015
TNET,937098,TriNet Group Inc,7389,100002,NYSE,27/03/2014,31/12/9998,30/09/2015
TNH,879575,Terra Nitrogen Company L.P.,2870,110003,NYSE,10/03/1992,02/04/2018,30/09/2018
TNL,1361658,Travel & Leisure Co.,7011,103015,NYSE,19/07/2006,31/12/9998,30/09/2015
TOCA,1419041,NVS,2834,106002,NVS,01/01/1900,01/01/1900,30/09/2015
TOL,794170,Toll Brothers Inc,1531,103013,NYSE,30/12/1987,31/12/9998,30/09/2015
TPC,77543,Tutor Perini Corp,1540,999999,NYSE,03/05/1973,31/12/9998,30/09/2015
TPCO,1593195,Tribune Publishing Company,2711,103026,NASDAQ,10/10/2018,31/12/9998,30/09/2019
TPCS,9000121,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
TPH,1561680,TRI Pointe Group Inc,1531,999999,NYSE,31/01/2013,31/12/9998,30/09/2015
TPIC,1455684,TPI Composites Inc,3510,100001,NASDAQ,22/07/2016,31/12/9998,30/09/2016
TPL,97517,Texas Pacific Land Trust,6792,999999,NYSE,31/12/1987,31/12/9998,30/09/2015
TPR,1116132,Tapestry Inc,3100,103002,NYSE,06/10/2000,31/12/9998,30/09/2015
TPRE,1576018,Third Point Reinsurance Ltd,6331,104006,NYSE,15/08/2013,31/12/9998,30/09/2015
TPTX,1595893,"Turning Point Therapeutics, Inc.",2834,999999,NASDAQ,17/04/2019,31/12/9998,30/09/2019
TPX,1206264,Tempur Sealy International Inc,2510,103004,NYSE,18/12/2003,31/12/9998,30/09/2015
TR,98677,Tootsie Roll Industries Inc,2060,102002,NYSE,30/12/1987,31/12/9998,30/09/2015
TRC,9000122,Tejon Ranch Company,9999,109002,NYSE,17/03/1992,31/12/9998,30/09/2015
TRCO,726513,Tribune Media Company,4833,103001,NYSE,07/01/2013,27/09/2019,30/09/2019
TREE,1434621,Treecom Inc,6163,104002,NASDAQ,12/08/2008,31/12/9998,30/09/2015
TREX,1069878,Trex Company Inc,2400,110005,NYSE,08/04/1999,31/12/9998,30/09/2015
TRGP,1389170,Targa Resources Corp,4922,107003,NYSE,07/12/2010,31/12/9998,30/09/2015
TRHC,1651561,Tabula Rasa HealthCare Inc,7389,101003,NASDAQ,29/09/2016,31/12/9998,30/09/2016
TRIP,1526520,Tripadvisor Inc,7370,103015,NASDAQ,07/12/2011,31/12/9998,30/09/2015
TRMB,864749,Trimble Inc,3829,101001,NASDAQ,03/03/1992,31/12/9998,30/09/2015
TRMK,36146,Trustmark Corp,6021,104002,NASDAQ,03/03/1992,31/12/9998,30/09/2015
TRN,99780,Trinity Industries Inc,3743,100010,NYSE,30/12/1987,31/12/9998,30/09/2015
TRNC,1593195,Tribune Publishing Company,2711,103026,NASDAQ,24/07/2014,09/10/2018,30/09/2019
TRNO,1476150,Terreno Realty Corp,6500,109001,NYSE,10/02/2010,31/12/9998,30/09/2015
TRNS,99302,Transcat Inc,3825,101001,NASDAQ,27/03/1990,31/12/9998,30/09/2015
TROW,1113169,T Rowe Price Group Inc,6200,104001,NASDAQ,13/09/1989,31/12/9998,30/09/2015
TROX,1530804,Tronox Ltd,2810,110001,NYSE,01/12/2010,31/12/9998,30/09/2015
TRS,842633,TriMas Corp,3460,110004,NASDAQ,18/05/2007,31/12/9998,30/09/2015
TRST,357301,TrustCo Bank Corp NY,6022,104002,NASDAQ,26/03/1990,31/12/9998,30/09/2015
TRT,732026,TrioTech International,3559,101004,NYSE,24/04/1995,31/12/9998,30/09/2015
TRTN,1660734,Triton International Ltd,7359,100007,NYSE,12/10/2005,31/12/9998,30/09/2015
TRTX,1630472,TPG RE Finance Trust Inc,6798,109001,NYSE,20/07/2017,31/12/9998,30/09/2017
TRU,1552033,TransUnion Corp,7320,100002,NYSE,25/06/2015,31/12/9998,30/09/2015
TRUE,1327318,TrueCar Inc,7370,101002,NASDAQ,02/05/2000,31/12/9998,30/09/2015
TRUP,1371285,Trupanion Inc,6324,104013,NASDAQ,18/07/2014,31/12/9998,30/09/2015
TRV,86312,Travelers Companies Inc,6331,104006,NYSE,09/07/1986,31/12/9998,30/09/2015
TRXC,876378,TransEnterix Inc,3841,106004,NYSE,12/11/1992,31/12/9998,30/09/2015
TSC,1380846,Tristate Capital Holdings Inc,6022,104002,NASDAQ,09/05/2013,31/12/9998,30/09/2015
TSCO,916365,Tractor Supply Company,5200,103002,NASDAQ,18/02/1994,31/12/9998,30/09/2015
TSE,1519061,Trinseo SA,2821,110001,NYSE,12/06/2014,31/12/9998,30/09/2015
TSLA,1318605,Tesla Inc,3711,103005,NASDAQ,29/06/2010,31/12/9998,30/09/2015
TSN,100493,Tyson Foods Inc,2015,102002,NYSE,09/07/1986,31/12/9998,30/09/2015
TSNU,100493,"TYSON FOODS, INC.",2015,999999,NYSE,31/07/2014,06/07/2017,30/09/2017
TSQ,1499832,Townsquare Media Inc,4832,103001,NYSE,24/07/2014,31/12/9998,30/09/2015
TSRO,1491576,TESARO Inc,2834,106002,NASDAQ,28/06/2012,18/01/2019,30/09/2019
TSS,721683,Total System Services Inc,7389,104007,NYSE,30/06/1989,17/09/2019,30/09/2019
TSSI,1320760,NVS,8742,104007,NVS,01/01/1900,01/01/1900,30/09/2015
TT,1466258,Trane Technologies plc,3822,100001,NYSE,01/07/1985,31/12/9998,30/09/2015
TTC,737758,Toro Company,3524,100001,NYSE,30/12/1987,31/12/9998,30/09/2015
TTD,1671933,The Trade Desk Inc,7370,101003,NASDAQ,21/09/2016,31/12/9998,30/09/2016
TTEC,1013880,"TTEC Holdings, Inc.",7363,999999,NASDAQ,01/08/1996,31/12/9998,30/09/2015
TTEK,831641,Tetra Tech Inc,8711,100003,NASDAQ,17/12/1991,31/12/9998,30/09/2015
TTGT,1293282,TechTarget Inc,7389,101002,NASDAQ,17/05/2007,31/12/9998,30/09/2015
TTMI,1116942,TTM Technologies Inc,3672,101001,NASDAQ,25/09/2000,31/12/9998,30/09/2015
TTOO,1492674,T2 Biosystems Inc,3841,106001,NASDAQ,07/08/2014,31/12/9998,30/09/2015
TTS,1552800,NVS,5700,103002,NVS,01/01/1900,01/01/1900,30/09/2015
TTWO,946581,TakeTwo Interactive Software Inc,7372,101003,NASDAQ,15/04/1997,31/12/9998,30/09/2015
TUES,878726,NVS,5331,102001,NVS,01/01/1900,01/01/1900,30/09/2015
TUP,1008654,Tupperware Brands Corp,3089,103018,NYSE,08/05/1996,31/12/9998,30/09/2015
TUSK,1679268,Mammoth Energy Services Inc,1389,107005,NASDAQ,14/10/2016,31/12/9998,30/09/2017
TVPT,1424755,Travelport Worldwide Ltd,4700,103015,NYSE,25/09/2014,30/05/2019,30/09/2019
TVTY,704415,Healthways Inc,8090,106011,NASDAQ,13/08/1991,31/12/9998,30/09/2015
TWI,899751,Titan International Inc,3312,100009,NYSE,20/05/1993,31/12/9998,30/09/2015
TWIN,100378,Twin Disc Inc,3560,100001,NASDAQ,31/12/1987,31/12/9998,30/09/2015
TWLO,1447669,Twilio Inc Class A,7372,101003,NYSE,23/06/2016,31/12/9998,30/09/2016
TWMC,795212,Kaspien Holdings Inc,5735,103002,NASDAQ,17/02/1993,31/12/9998,30/09/2015
TWNK,1644406,Hostess Brands Inc,2050,102002,NASDAQ,30/11/2015,31/12/9998,30/09/2016
TWO,1465740,Two Harbors Investment Corp,6798,109001,NYSE,30/10/2009,31/12/9998,30/09/2015
TWOU,1459417,2U Inc,7372,101003,NASDAQ,28/03/2014,31/12/9998,30/09/2015
TWTR,1418091,Twitter Inc,7370,101002,NYSE,07/11/2013,31/12/9998,30/09/2015
TWX,1105705,Time Warner Inc,4841,103001,NYSE,19/03/1992,15/06/2018,30/09/2018
TXG,1770787,"10x Genomics, Inc.",3826,106002,NASDAQ,12/09/2019,31/12/9998,30/09/2019
TXMD,25743,TherapeuticsMD Inc,2834,106005,NASDAQ,11/12/2003,31/12/9998,30/09/2015
TXN,97476,Texas Instruments Inc,3674,101004,NASDAQ,01/06/1972,31/12/9998,30/09/2015
TXRH,1289460,Texas Roadhouse Inc,5812,103003,NASDAQ,05/10/2004,31/12/9998,30/09/2015
TXT,217346,Textron Inc,3720,100008,NYSE,24/10/1984,31/12/9998,30/09/2015
TYL,860731,Tyler Technologies Inc,7372,101003,NYSE,30/12/1987,31/12/9998,30/09/2015
TYPE,1385292,Monotype Imaging Holdings Inc,7371,101003,NASDAQ,25/07/2007,11/10/2019,30/09/2020
TZOO,1133311,Travelzoo Inc,7373,101002,NASDAQ,28/08/2002,31/12/9998,30/09/2015
UA,1336917,Under Armour Inc,2300,103004,NYSE,07/04/2016,31/12/9998,30/09/2016
UAA,1336917,"Under Armour, Inc.",2300,999999,NYSE,18/11/2005,31/12/9998,30/09/2015
UAL,100517,United Continental Holdings Inc,4512,100006,NASDAQ,06/02/2006,31/12/9998,30/09/2015
UBER,1543151,"Uber Technologies, Inc",7389,103015,NYSE,10/05/2019,31/12/9998,30/09/2019
UBNK,1501364,United Financial Bancorp Inc,6036,999999,NASDAQ,17/08/2005,31/10/2019,30/09/2020
UBNT,9000124,NVS,9999,101005,NVS,01/01/1900,01/01/1900,30/09/2015
UBSI,729986,United Bankshares Inc,6022,104002,NASDAQ,26/03/1990,31/12/9998,30/09/2015
UCBI,857855,United Community Banks Inc,6022,104002,NASDAQ,18/03/2002,31/12/9998,30/09/2015
UCTT,1275014,"Ultra Clean Holdings, Inc.",3674,999999,NASDAQ,25/03/2004,31/12/9998,30/09/2015
UDR,74208,UDR Inc,6798,109001,NYSE,07/03/1990,31/12/9998,30/09/2015
UE,1611547,Urban Edge Properties,6500,109001,NYSE,16/01/2015,31/12/9998,30/09/2015
UFCS,101199,United Fire Group Inc,6331,104006,NASDAQ,26/03/1990,31/12/9998,30/09/2015
UFI,100726,UNIFI Inc,2200,103013,NYSE,26/03/1990,31/12/9998,30/09/2015
UFPI,912767,Universal Forest Products Inc,2421,999999,NASDAQ,10/11/1993,31/12/9998,30/09/2015
UFS,1381531,Domtar Corp USA,2621,110002,NYSE,02/01/2001,31/12/9998,30/09/2015
UFS,1381531,Domtar CORP,2621,110002,NYSE,02/01/2001,30/11/2021,30/11/2021
UG,101295,UnitedGuardian Inc,2844,102002,NASDAQ,17/03/1992,31/12/9998,30/09/2015
UGI,884614,UGI Corp,4932,105001,NYSE,05/01/1988,31/12/9998,30/09/2015
UGIC,884614,UGI CORP /PA/,4932,999999,NYSE,18/05/2021,31/12/9998,30/09/2021
UHAL,4457,AMERCO,7510,100007,NASDAQ,04/11/1994,31/12/9998,30/09/2015
UHS,352915,Universal Health Services Inc. Class B,8062,106011,NYSE,26/03/1990,31/12/9998,30/09/2015
UHT,798783,Universal Health Realty Income Trust,6798,109001,NYSE,05/11/1987,31/12/9998,30/09/2015
UI,1511737,Ubiquiti Inc.,3663,101005,NYSE,14/10/2011,31/12/9998,30/09/2015
UIS,746838,Unisys Corp,7373,101003,NYSE,01/06/1972,31/12/9998,30/09/2015
ULBI,875657,Ultralife Corp,3690,100001,NASDAQ,23/12/1992,31/12/9998,30/09/2015
ULH,1308208,Universal Logistics Holdings Inc,4213,100010,NASDAQ,02/05/2016,31/12/9998,30/09/2016
ULTA,1403568,Ulta Beauty Inc,5990,103002,NASDAQ,25/10/2007,31/12/9998,30/09/2015
ULTI,1016125,The Ultimate Software Group Inc,7372,101003,NASDAQ,17/06/1998,03/05/2019,30/09/2019
UMBF,101382,UMB Financial Corp,6021,104002,NASDAQ,27/03/1990,31/12/9998,30/09/2015
UMPQ,1077771,Umpqua Holdings Corp,6035,104003,NASDAQ,03/06/1998,31/12/9998,30/09/2015
UMRX,1622229,Unum Therapeutics Inc,2834,106002,NASDAQ,29/03/2018,31/12/9998,30/09/2018
UNAM,100716,Unico American Corp,9999,104006,NASDAQ,26/03/1990,31/12/9998,30/09/2015
UNF,717954,UniFirst Corp,7200,103020,NYSE,05/01/1988,31/12/9998,30/09/2015
UNFI,1020859,United Natural Foods Inc,5141,102001,NYSE,01/11/1996,31/12/9998,30/09/2015
UNH,731766,UnitedHealth Group Inc,6324,106006,NYSE,26/03/1990,31/12/9998,30/09/2015
UNIT,1620280,Communications Sales LeasingInc,6798,109001,NASDAQ,20/04/2015,31/12/9998,30/09/2015
UNM,5513,Unum Group,6321,104004,NYSE,06/11/1986,31/12/9998,30/09/2015
UNMA,5513,Unum Group,6321,999999,NYSE,19/06/2018,31/12/9998,30/09/2018
UNP,100885,Union Pacific Corp,4011,100010,NYSE,02/01/1980,31/12/9998,30/09/2015
UNT,798949,NVS,1311,107002,NVS,01/01/1900,01/01/1900,30/09/2015
UNVR,1494319,Univar Inc,5160,110001,NYSE,18/06/2015,31/12/9998,30/09/2015
UPL,9000126,NVS,9999,107002,NVS,01/01/1900,01/01/1900,30/09/2015
UPLD,1505155,Upland Software Inc,7372,101003,NASDAQ,06/11/2014,31/12/9998,30/09/2015
UPS,1090727,United Parcel Service Inc,4210,100010,NYSE,10/11/1999,31/12/9998,30/09/2015
UPWK,1627475,Upwork Inc,7374,101002,NASDAQ,03/10/2018,31/12/9998,30/09/2019
URBN,912615,Urban Outfitters Inc,5651,103002,NASDAQ,09/11/1993,31/12/9998,30/09/2015
URGN,1668243,UroGen Pharma Ltd,2834,106005,NASDAQ,04/05/2017,31/12/9998,30/09/2017
URI,1067701,United Rentals Inc,7359,100007,NYSE,18/12/1997,31/12/9998,30/09/2015
USAC,1522727,Usa Compression Partners LP,4922,107003,NYSE,15/01/2013,31/12/9998,30/09/2015
USAP,931584,Universal Stainless Alloy Products,3312,110007,NASDAQ,28/12/1994,31/12/9998,30/09/2015
USAT,9000127,NVS,9999,101003,NVS,01/01/1900,01/01/1900,30/09/2015
USB,36104,U.S. Bancorp.,6021,104002,NYSE,05/11/1987,31/12/9998,30/09/2015
USCR,1073429,US Concrete Inc,3272,110005,NASDAQ,15/10/2010,31/12/9998,30/09/2015
USFD,1665918,US Foods Holding Corp,5140,102001,NYSE,26/05/2016,31/12/9998,30/09/2016
USG,757011,USG Corp,3270,110005,NYSE,07/07/1988,20/05/2019,30/09/2019
USM,821130,UNITED STATES CELLULAR CORP,4812,108001,NYSE,17/03/1992,31/12/9998,30/09/2015
USM,9000128,United States Cellular Corp,9999,108001,NYSE,17/03/1992,31/12/9998,30/09/2015
USNA,896264,USANA Health Sciences Inc,2833,102002,NYSE,01/02/1995,31/12/9998,30/09/2015
USO,1327068,NVS,6221,999999,NVS,01/01/1900,01/01/1900,30/09/2015
USPH,885978,US Physical Therapy Inc,8000,999999,NYSE,29/05/1992,31/12/9998,30/09/2015
UTHR,1082554,United Therapeutics Corp,2834,106002,NASDAQ,17/06/1999,31/12/9998,30/09/2015
UTL,755001,Unitil Corp,4931,105001,NYSE,17/03/1992,31/12/9998,30/09/2015
UTMD,706698,Utah Medical Products Inc,3841,106003,NASDAQ,08/03/1999,31/12/9998,30/09/2015
UTX,101829,United Technologies,3724,100008,NYSE,31/12/1981,03/04/2020,30/09/2020
UVE,891166,Universal Insurance Holdings Inc,6331,104006,NYSE,06/06/2003,31/12/9998,30/09/2015
UVSP,102212,Univest Corp of PA,6022,104002,NASDAQ,16/04/1998,31/12/9998,30/09/2015
UVV,102037,Universal Corp,5150,999999,NYSE,05/01/1988,31/12/9998,30/09/2015
UZA,821130,UNITED STATES CELLULAR CORP,4812,999999,NYSE,16/05/2011,31/08/2021,30/09/2021
UZB,821130,UNITED STATES CELLULAR CORP,4812,999999,NYSE,09/12/2014,11/05/2021,30/09/2021
UZD,821130,UNITED STATES CELLULAR CORP,4812,999999,NYSE,19/08/2020,31/12/9998,30/09/2020
UZE,821130,UNITED STATES CELLULAR CORP,4812,999999,NYSE,15/12/2020,31/12/9998,30/09/2021
UZF,821130,UNITED STATES CELLULAR CORP,4812,999999,NYSE,26/05/2021,31/12/9998,30/09/2021
V,1403161,Visa Inc,7389,104007,NYSE,19/03/2008,31/12/9998,30/09/2015
VAC,1524358,Marriott Vacations Worldwide Corp,6531,103015,NYSE,08/11/2011,31/12/9998,30/09/2015
VAL,314808,The Valspar Corp,1381,107006,NYSE,17/03/1992,14/07/2017,30/09/2017
VAL,314808,Valaris plc,1381,999999,NYSE,17/03/1992,31/12/9998,30/09/2015
VALU,717720,Value Line Inc,6282,103026,NASDAQ,18/08/1995,31/12/9998,30/09/2015
VAR,203527,Varian Medical Systems Inc,3845,106004,NYSE,05/01/1988,31/12/9998,30/09/2015
VAR,203527,VARIAN MEDICAL SYSTEMS INC,3845,106004,NYSE,05/01/1988,16/04/2021,30/09/2021
VBTX,1501570,Veritex Holdings Inc,6022,104002,NASDAQ,09/10/2014,31/12/9998,30/09/2015
VC,1111335,Visteon Corp,3714,100003,NASDAQ,05/10/2010,31/12/9998,30/09/2015
VCRA,1129260,Vocera Communications Inc,3669,101005,NYSE,28/03/2012,31/12/9998,30/09/2015
VCYT,1384101,Veracyte Inc,8071,106001,NASDAQ,30/10/2013,31/12/9998,30/09/2015
VDSI,9000129,VASCO Data Security International Inc,9999,101003,NASDAQ,21/05/1998,05/06/2018,30/09/2018
VEC,1601548,Vectrus Inc,8744,100002,NYSE,16/09/2014,31/12/9998,30/09/2015
VECO,103145,Veeco Instruments Inc,3559,101004,NASDAQ,29/11/1994,31/12/9998,30/09/2015
VEEV,1393052,Veeva Systems Inc,7372,101003,NYSE,16/10/2013,31/12/9998,30/09/2015
VER,1507385,VEREIT Inc,6798,109001,NYSE,31/07/2015,31/12/9998,30/09/2015
VER,1507385,"VEREIT, Inc.",6798,109001,NYSE,31/07/2015,29/10/2021,30/11/2021
VERU,863894,Veru Inc,2834,106005,NASDAQ,11/02/1999,31/12/9998,30/09/2015
VFC,103379,VF Corp,2320,103004,NYSE,01/07/1985,31/12/9998,30/09/2015
VG,1272830,Vonage Holdings Corp,4813,108001,NASDAQ,24/05/2006,31/12/9998,30/09/2015
VGR,59440,Vector Group Ltd,2111,102003,NYSE,09/10/1987,31/12/9998,30/09/2015
VIA,1339947,Viacom Inc,4841,103001,NASDAQ,05/12/2005,04/12/2019,30/09/2020
VIA,1339947,Viacom Inc.,4841,103001,NASDAQ,29/07/2014,31/12/9998,30/09/2015
VIA_old,813828,VIACOM INC,4833,103001,NVS,03/01/2006,05/01/2006,30/09/2015
VIAB,1339947,Viacom Inc,4841,103001,NASDAQ,05/12/2005,04/12/2019,30/09/2020
VIAC,813828,ViacomCBS Inc,4833,103001,NVS,03/01/2006,31/12/9998,30/09/2015
VIAC,813828,ViacomCBS Inc.,4833,103001,NYSE,05/12/2005,04/12/2019,30/09/2020
VIACA,813828,ViacomCBS Inc.,4833,999999,NASDAQ,03/01/2006,31/12/9998,30/09/2015
VIACP,813828,ViacomCBS Inc.,4833,999999,NASDAQ,24/03/2021,31/12/9998,30/09/2021
VIAV,912093,Viavi Solutions Inc,3674,101004,NASDAQ,04/08/2015,31/12/9998,30/09/2015
VICI,1705696,VICI PROPERTIES INC.,6798,109001,NYSE,17/10/2017,31/12/9998,30/09/2018
VICR,751978,Vicor Corp,3679,101001,NASDAQ,27/11/1991,31/12/9998,30/09/2015
VIDE,9000130,NVS,9999,101001,NVS,01/01/1900,01/01/1900,30/09/2015
VIR,1706431,"Vir Biotechnology, Inc.",2836,106002,NASDAQ,11/10/2019,31/12/9998,30/09/2020
VIRC,751365,Virco Mfg Corp,2531,100001,NASDAQ,17/03/1992,31/12/9998,30/09/2015
VIRT,1592386,Virtu Financial Inc,6211,104003,NASDAQ,16/04/2015,31/12/9998,30/09/2015
VIVO,794172,Meridian Bioscience Inc,2835,106001,NASDAQ,26/02/1992,31/12/9998,30/09/2015
VKTX,1607678,Viking Therapeutics Inc,2834,106002,NASDAQ,29/04/2015,31/12/9998,30/09/2015
VLO,1035002,Valero Energy Corp,2911,107001,NYSE,04/01/1982,31/12/9998,30/09/2015
VLP,1583103,Valero Energy Partners LP,4610,107003,NYSE,11/12/2013,04/02/2019,30/09/2019
VLY,714310,Valley National Bancorp,6021,104002,NASDAQ,23/03/1990,31/12/9998,30/09/2015
VLYPO,714310,VALLEY NATIONAL BANCORP,6021,999999,NASDAQ,28/07/2017,31/12/9998,30/09/2017
VLYPP,714310,VALLEY NATIONAL BANCORP,6021,999999,NASDAQ,17/06/2015,31/12/9998,30/09/2015
VLYWW,714310,VALLEY NATIONAL BANCORP,6021,999999,NASDAQ,11/07/2008,09/11/2018,30/09/2019
VMC,1396009,Vulcan Materials Company,1400,110005,NYSE,05/01/1988,31/12/9998,30/09/2015
VMI,102729,Valmont Industries Inc,3440,100001,NYSE,26/03/1990,31/12/9998,30/09/2015
VMW,1124610,VMware Inc,7372,101003,NYSE,15/08/2007,31/12/9998,30/09/2015
VNCE,1579157,Vince Holding Corp,5600,103004,NYSE,22/11/2013,31/12/9998,30/09/2015
VNDA,1347178,Vanda Pharmaceuticals Inc,2834,106005,NASDAQ,12/04/2006,31/12/9998,30/09/2015
VNE,1733186,Veoneer Inc,3714,103005,NYSE,11/06/2018,31/12/9998,30/09/2018
VNO,899689,Vornado Realty Trust,6798,109001,NYSE,05/01/1988,31/12/9998,30/09/2015
VNOM,1602065,Viper Energy Partners LP,9999,999999,NASDAQ,18/06/2014,31/12/9998,30/09/2015
VNTR,1705682,Venator Materials PLC,2810,110001,NYSE,03/08/2017,31/12/9998,30/09/2017
VOYA,1535929,ING US Inc,6311,104004,NYSE,02/05/2013,31/12/9998,30/09/2015
VR,1348259,Validus Holdings Ltd,6331,104006,NYSE,01/08/2007,18/07/2018,30/09/2018
VRA,1495320,Vera Bradley Inc,3100,103004,NASDAQ,21/10/2010,31/12/9998,30/09/2015
VREX,1681622,Varex Imaging Corp,3679,999999,NASDAQ,20/01/2017,31/12/9998,30/09/2017
